,광역권,지역명,규모구분,연도,월,분양가,평당분양가,평가,날짜
1619,수도권,서울,전용면적 102㎡초과,2017,5,6675.0,2022.0,비쌈,2017-05-01
1620,수도권,인천,전체,2017,5,3291.0,997.0,보통,2017-05-01
1621,수도권,인천,전용면적 60㎡이하,2017,5,3268.0,990.0,보통,2017-05-01
1622,수도권,인천,전용면적 60㎡초과 85㎡이하,2017,5,3290.0,996.0,보통,2017-05-01
1623,수도권,인천,전용면적 85㎡초과 102㎡이하,2017,5,3392.0,1027.0,보통,2017-05-01
1624,수도권,인천,전용면적 102㎡초과,2017,5,4256.0,1289.0,보통,2017-05-01
1625,수도권,경기,전체,2017,5,3474.0,1052.0,보통,2017-05-01
1626,수도권,경기,전용면적 60㎡이하,2017,5,3628.0,1099.0,보통,2017-05-01
1627,수도권,경기,전용면적 60㎡초과 85㎡이하,2017,5,3462.0,1049.0,보통,2017-05-01
1628,수도권,경기,전용면적 85㎡초과 102㎡이하,2017,5,3591.0,1088.0,보통,2017-05-01
1629,수도권,경기,전용면적 102㎡초과,2017,5,4045.0,1225.0,보통,2017-05-01
1630,비수도권,부산,전체,2017,5,3549.0,1075.0,보통,2017-05-01
1631,비수도권,부산,전용면적 60㎡이하,2017,5,3136.0,950.0,보통,2017-05-01
1632,비수도권,부산,전용면적 60㎡초과 85㎡이하,2017,5,3626.0,1098.0,보통,2017-05-01
1633,비수도권,부산,전용면적 85㎡초과 102㎡이하,2017,5,3013.0,913.0,보통,2017-05-01
1634,비수도권,부산,전용면적 102㎡초과,2017,5,3928.0,1190.0,보통,2017-05-01
1635,비수도권,대구,전체,2017,5,3179.0,963.0,보통,2017-05-01
1636,비수도권,대구,전용면적 60㎡이하,2017,5,3848.0,1166.0,보통,2017-05-01
1637,비수도권,대구,전용면적 60㎡초과 85㎡이하,2017,5,3182.0,964.0,보통,2017-05-01
1638,비수도권,대구,전용면적 85㎡초과 102㎡이하,2017,5,3216.0,974.0,보통,2017-05-01
1639,비수도권,대구,전용면적 102㎡초과,2017,5,4712.0,1427.0,보통,2017-05-01
1640,비수도권,광주,전체,2017,5,2890.0,875.0,보통,2017-05-01
1641,비수도권,광주,전용면적 60㎡이하,2017,5,,,False,2017-05-01
1642,비수도권,광주,전용면적 60㎡초과 85㎡이하,2017,5,2877.0,871.0,보통,2017-05-01
1643,비수도권,광주,전용면적 85㎡초과 102㎡이하,2017,5,2880.0,872.0,보통,2017-05-01
1644,비수도권,광주,전용면적 102㎡초과,2017,5,3358.0,1017.0,보통,2017-05-01
1645,비수도권,대전,전체,2017,5,2739.0,830.0,보통,2017-05-01
1646,비수도권,대전,전용면적 60㎡이하,2017,5,2849.0,863.0,보통,2017-05-01
1647,비수도권,대전,전용면적 60㎡초과 85㎡이하,2017,5,2685.0,813.0,보통,2017-05-01
1648,비수도권,대전,전용면적 85㎡초과 102㎡이하,2017,5,2600.0,787.0,저렴,2017-05-01
1649,비수도권,대전,전용면적 102㎡초과,2017,5,4328.0,1311.0,보통,2017-05-01
1650,비수도권,울산,전체,2017,5,3578.0,1084.0,보통,2017-05-01
1651,비수도권,울산,전용면적 60㎡이하,2017,5,2904.0,880.0,보통,2017-05-01
1652,비수도권,울산,전용면적 60㎡초과 85㎡이하,2017,5,3591.0,1088.0,보통,2017-05-01
1653,비수도권,울산,전용면적 85㎡초과 102㎡이하,2017,5,,,False,2017-05-01
1654,비수도권,울산,전용면적 102㎡초과,2017,5,3137.0,950.0,보통,2017-05-01
1655,비수도권,세종,전체,2017,5,2729.0,826.0,보통,2017-05-01
1656,비수도권,세종,전용면적 60㎡이하,2017,5,2769.0,839.0,보통,2017-05-01
1657,비수도권,세종,전용면적 60㎡초과 85㎡이하,2017,5,2698.0,817.0,보통,2017-05-01
1658,비수도권,세종,전용면적 85㎡초과 102㎡이하,2017,5,2787.0,844.0,보통,2017-05-01
1659,비수도권,세종,전용면적 102㎡초과,2017,5,2713.0,822.0,보통,2017-05-01
1660,비수도권,강원,전체,2017,5,2084.0,631.0,저렴,2017-05-01
1661,비수도권,강원,전용면적 60㎡이하,2017,5,2096.0,635.0,저렴,2017-05-01
1662,비수도권,강원,전용면적 60㎡초과 85㎡이하,2017,5,2084.0,631.0,저렴,2017-05-01
1663,비수도권,강원,전용면적 85㎡초과 102㎡이하,2017,5,2221.0,673.0,저렴,2017-05-01
1664,비수도권,강원,전용면적 102㎡초과,2017,5,2282.0,691.0,저렴,2017-05-01
1665,비수도권,충북,전체,2017,5,2050.0,621.0,저렴,2017-05-01
1666,비수도권,충북,전용면적 60㎡이하,2017,5,2162.0,655.0,저렴,2017-05-01
1667,비수도권,충북,전용면적 60㎡초과 85㎡이하,2017,5,2048.0,620.0,저렴,2017-05-01
1668,비수도권,충북,전용면적 85㎡초과 102㎡이하,2017,5,2563.0,776.0,저렴,2017-05-01
1669,비수도권,충북,전용면적 102㎡초과,2017,5,2564.0,776.0,저렴,2017-05-01
1670,비수도권,충남,전체,2017,5,2222.0,673.0,저렴,2017-05-01
1671,비수도권,충남,전용면적 60㎡이하,2017,5,2327.0,705.0,저렴,2017-05-01
1672,비수도권,충남,전용면적 60㎡초과 85㎡이하,2017,5,2229.0,675.0,저렴,2017-05-01
1673,비수도권,충남,전용면적 85㎡초과 102㎡이하,2017,5,2963.0,897.0,보통,2017-05-01
1674,비수도권,충남,전용면적 102㎡초과,2017,5,2758.0,835.0,보통,2017-05-01
1675,비수도권,전북,전체,2017,5,2130.0,645.0,저렴,2017-05-01
1676,비수도권,전북,전용면적 60㎡이하,2017,5,2322.0,703.0,저렴,2017-05-01
1677,비수도권,전북,전용면적 60㎡초과 85㎡이하,2017,5,2127.0,644.0,저렴,2017-05-01
1678,비수도권,전북,전용면적 85㎡초과 102㎡이하,2017,5,2321.0,703.0,저렴,2017-05-01
1679,비수도권,전북,전용면적 102㎡초과,2017,5,2373.0,719.0,저렴,2017-05-01
1680,비수도권,전남,전체,2017,5,2165.0,656.0,저렴,2017-05-01
1681,비수도권,전남,전용면적 60㎡이하,2017,5,2151.0,651.0,저렴,2017-05-01
1682,비수도권,전남,전용면적 60㎡초과 85㎡이하,2017,5,2169.0,657.0,저렴,2017-05-01
1683,비수도권,전남,전용면적 85㎡초과 102㎡이하,2017,5,2379.0,720.0,저렴,2017-05-01
1684,비수도권,전남,전용면적 102㎡초과,2017,5,2307.0,699.0,저렴,2017-05-01
1685,비수도권,경북,전체,2017,5,2363.0,716.0,저렴,2017-05-01
1686,비수도권,경북,전용면적 60㎡이하,2017,5,2390.0,724.0,저렴,2017-05-01
1687,비수도권,경북,전용면적 60㎡초과 85㎡이하,2017,5,2358.0,714.0,저렴,2017-05-01
1688,비수도권,경북,전용면적 85㎡초과 102㎡이하,2017,5,2690.0,815.0,보통,2017-05-01
1689,비수도권,경북,전용면적 102㎡초과,2017,5,2667.0,808.0,보통,2017-05-01
1690,비수도권,경남,전체,2017,5,2418.0,732.0,저렴,2017-05-01
1691,비수도권,경남,전용면적 60㎡이하,2017,5,2534.0,767.0,저렴,2017-05-01
1692,비수도권,경남,전용면적 60㎡초과 85㎡이하,2017,5,2407.0,729.0,저렴,2017-05-01
1693,비수도권,경남,전용면적 85㎡초과 102㎡이하,2017,5,2873.0,870.0,보통,2017-05-01
1694,비수도권,경남,전용면적 102㎡초과,2017,5,2661.0,806.0,보통,2017-05-01
1695,비수도권,제주,전체,2017,5,3459.0,1048.0,보통,2017-05-01
1696,비수도권,제주,전용면적 60㎡이하,2017,5,4630.0,1403.0,보통,2017-05-01
1697,비수도권,제주,전용면적 60㎡초과 85㎡이하,2017,5,3301.0,1000.0,보통,2017-05-01
1698,비수도권,제주,전용면적 85㎡초과 102㎡이하,2017,5,4158.0,1260.0,보통,2017-05-01
1699,비수도권,제주,전용면적 102㎡초과,2017,5,4800.0,1454.0,보통,2017-05-01
1700,수도권,서울,전체,2017,6,6667.0,2020.0,비쌈,2017-06-01
1701,수도권,서울,전용면적 60㎡이하,2017,6,6460.0,1957.0,비쌈,2017-06-01
1702,수도권,서울,전용면적 60㎡초과 85㎡이하,2017,6,6435.0,1950.0,비쌈,2017-06-01
1703,수도권,서울,전용면적 85㎡초과 102㎡이하,2017,6,7126.0,2159.0,비쌈,2017-06-01
1704,수도권,서울,전용면적 102㎡초과,2017,6,6949.0,2105.0,비쌈,2017-06-01
1705,수도권,인천,전체,2017,6,3326.0,1007.0,보통,2017-06-01
1706,수도권,인천,전용면적 60㎡이하,2017,6,3268.0,990.0,보통,2017-06-01
1707,수도권,인천,전용면적 60㎡초과 85㎡이하,2017,6,3327.0,1008.0,보통,2017-06-01
1708,수도권,인천,전용면적 85㎡초과 102㎡이하,2017,6,3439.0,1042.0,보통,2017-06-01
1709,수도권,인천,전용면적 102㎡초과,2017,6,4055.0,1228.0,보통,2017-06-01
1710,수도권,경기,전체,2017,6,3489.0,1057.0,보통,2017-06-01
1711,수도권,경기,전용면적 60㎡이하,2017,6,3671.0,1112.0,보통,2017-06-01
1712,수도권,경기,전용면적 60㎡초과 85㎡이하,2017,6,3511.0,1063.0,보통,2017-06-01
1713,수도권,경기,전용면적 85㎡초과 102㎡이하,2017,6,3656.0,1107.0,보통,2017-06-01
1714,수도권,경기,전용면적 102㎡초과,2017,6,4052.0,1227.0,보통,2017-06-01
1715,비수도권,부산,전체,2017,6,3616.0,1095.0,보통,2017-06-01
1716,비수도권,부산,전용면적 60㎡이하,2017,6,3229.0,978.0,보통,2017-06-01
1717,비수도권,부산,전용면적 60㎡초과 85㎡이하,2017,6,3698.0,1120.0,보통,2017-06-01
1718,비수도권,부산,전용면적 85㎡초과 102㎡이하,2017,6,3013.0,913.0,보통,2017-06-01
1719,비수도권,부산,전용면적 102㎡초과,2017,6,3818.0,1156.0,보통,2017-06-01
1720,비수도권,대구,전체,2017,6,3246.0,983.0,보통,2017-06-01
1721,비수도권,대구,전용면적 60㎡이하,2017,6,3555.0,1077.0,보통,2017-06-01
1722,비수도권,대구,전용면적 60㎡초과 85㎡이하,2017,6,3250.0,984.0,보통,2017-06-01
1723,비수도권,대구,전용면적 85㎡초과 102㎡이하,2017,6,3019.0,914.0,보통,2017-06-01
1724,비수도권,대구,전용면적 102㎡초과,2017,6,4712.0,1427.0,보통,2017-06-01
1725,비수도권,광주,전체,2017,6,2912.0,882.0,보통,2017-06-01
1726,비수도권,광주,전용면적 60㎡이하,2017,6,,,False,2017-06-01
1727,비수도권,광주,전용면적 60㎡초과 85㎡이하,2017,6,2899.0,878.0,보통,2017-06-01
1728,비수도권,광주,전용면적 85㎡초과 102㎡이하,2017,6,2880.0,872.0,보통,2017-06-01
1729,비수도권,광주,전용면적 102㎡초과,2017,6,3358.0,1017.0,보통,2017-06-01
1730,비수도권,대전,전체,2017,6,2739.0,830.0,보통,2017-06-01
1731,비수도권,대전,전용면적 60㎡이하,2017,6,2849.0,863.0,보통,2017-06-01
1732,비수도권,대전,전용면적 60㎡초과 85㎡이하,2017,6,2685.0,813.0,보통,2017-06-01
1733,비수도권,대전,전용면적 85㎡초과 102㎡이하,2017,6,2600.0,787.0,저렴,2017-06-01
1734,비수도권,대전,전용면적 102㎡초과,2017,6,4328.0,1311.0,보통,2017-06-01
1735,비수도권,울산,전체,2017,6,3582.0,1085.0,보통,2017-06-01
1736,비수도권,울산,전용면적 60㎡이하,2017,6,2904.0,880.0,보통,2017-06-01
1737,비수도권,울산,전용면적 60㎡초과 85㎡이하,2017,6,3594.0,1089.0,보통,2017-06-01
1738,비수도권,울산,전용면적 85㎡초과 102㎡이하,2017,6,,,False,2017-06-01
1739,비수도권,울산,전용면적 102㎡초과,2017,6,3137.0,950.0,보통,2017-06-01
1740,비수도권,세종,전체,2017,6,2733.0,828.0,보통,2017-06-01
1741,비수도권,세종,전용면적 60㎡이하,2017,6,2779.0,842.0,보통,2017-06-01
1742,비수도권,세종,전용면적 60㎡초과 85㎡이하,2017,6,2703.0,819.0,보통,2017-06-01
1743,비수도권,세종,전용면적 85㎡초과 102㎡이하,2017,6,2787.0,844.0,보통,2017-06-01
1744,비수도권,세종,전용면적 102㎡초과,2017,6,2713.0,822.0,보통,2017-06-01
1745,비수도권,강원,전체,2017,6,2131.0,645.0,저렴,2017-06-01
1746,비수도권,강원,전용면적 60㎡이하,2017,6,2149.0,651.0,저렴,2017-06-01
1747,비수도권,강원,전용면적 60㎡초과 85㎡이하,2017,6,2125.0,643.0,저렴,2017-06-01
1748,비수도권,강원,전용면적 85㎡초과 102㎡이하,2017,6,2221.0,673.0,저렴,2017-06-01
1749,비수도권,강원,전용면적 102㎡초과,2017,6,2400.0,727.0,저렴,2017-06-01
1750,비수도권,충북,전체,2017,6,2043.0,619.0,저렴,2017-06-01
1751,비수도권,충북,전용면적 60㎡이하,2017,6,2162.0,655.0,저렴,2017-06-01
1752,비수도권,충북,전용면적 60㎡초과 85㎡이하,2017,6,2041.0,618.0,저렴,2017-06-01
1753,비수도권,충북,전용면적 85㎡초과 102㎡이하,2017,6,2563.0,776.0,저렴,2017-06-01
1754,비수도권,충북,전용면적 102㎡초과,2017,6,2500.0,757.0,저렴,2017-06-01
1755,비수도권,충남,전체,2017,6,2274.0,689.0,저렴,2017-06-01
1756,비수도권,충남,전용면적 60㎡이하,2017,6,2355.0,713.0,저렴,2017-06-01
1757,비수도권,충남,전용면적 60㎡초과 85㎡이하,2017,6,2265.0,686.0,저렴,2017-06-01
1758,비수도권,충남,전용면적 85㎡초과 102㎡이하,2017,6,2963.0,897.0,보통,2017-06-01
1759,비수도권,충남,전용면적 102㎡초과,2017,6,2560.0,775.0,저렴,2017-06-01
1760,비수도권,전북,전체,2017,6,2201.0,666.0,저렴,2017-06-01
1761,비수도권,전북,전용면적 60㎡이하,2017,6,2322.0,703.0,저렴,2017-06-01
1762,비수도권,전북,전용면적 60㎡초과 85㎡이하,2017,6,2197.0,665.0,저렴,2017-06-01
1763,비수도권,전북,전용면적 85㎡초과 102㎡이하,2017,6,2321.0,703.0,저렴,2017-06-01
1764,비수도권,전북,전용면적 102㎡초과,2017,6,2373.0,719.0,저렴,2017-06-01
1765,비수도권,전남,전체,2017,6,2147.0,650.0,저렴,2017-06-01
1766,비수도권,전남,전용면적 60㎡이하,2017,6,2151.0,651.0,저렴,2017-06-01
1767,비수도권,전남,전용면적 60㎡초과 85㎡이하,2017,6,2152.0,652.0,저렴,2017-06-01
1768,비수도권,전남,전용면적 85㎡초과 102㎡이하,2017,6,2291.0,694.0,저렴,2017-06-01
1769,비수도권,전남,전용면적 102㎡초과,2017,6,2197.0,665.0,저렴,2017-06-01
1770,비수도권,경북,전체,2017,6,2383.0,722.0,저렴,2017-06-01
1771,비수도권,경북,전용면적 60㎡이하,2017,6,2390.0,724.0,저렴,2017-06-01
1772,비수도권,경북,전용면적 60㎡초과 85㎡이하,2017,6,2376.0,720.0,저렴,2017-06-01
1773,비수도권,경북,전용면적 85㎡초과 102㎡이하,2017,6,2690.0,815.0,보통,2017-06-01
1774,비수도권,경북,전용면적 102㎡초과,2017,6,2674.0,810.0,보통,2017-06-01
1775,비수도권,경남,전체,2017,6,2444.0,740.0,저렴,2017-06-01
1776,비수도권,경남,전용면적 60㎡이하,2017,6,2495.0,756.0,저렴,2017-06-01
1777,비수도권,경남,전용면적 60㎡초과 85㎡이하,2017,6,2431.0,736.0,저렴,2017-06-01
1778,비수도권,경남,전용면적 85㎡초과 102㎡이하,2017,6,3042.0,921.0,보통,2017-06-01
1779,비수도권,경남,전용면적 102㎡초과,2017,6,2811.0,851.0,보통,2017-06-01
1780,비수도권,제주,전체,2017,6,3274.0,992.0,보통,2017-06-01
1781,비수도권,제주,전용면적 60㎡이하,2017,6,4630.0,1403.0,보통,2017-06-01
1782,비수도권,제주,전용면적 60㎡초과 85㎡이하,2017,6,3249.0,984.0,보통,2017-06-01
1783,비수도권,제주,전용면적 85㎡초과 102㎡이하,2017,6,4809.0,1457.0,보통,2017-06-01
1784,비수도권,제주,전용면적 102㎡초과,2017,6,4800.0,1454.0,보통,2017-06-01
1785,수도권,서울,전체,2017,7,6573.0,1991.0,비쌈,2017-07-01
1786,수도권,서울,전용면적 60㎡이하,2017,7,6510.0,1972.0,비쌈,2017-07-01
1787,수도권,서울,전용면적 60㎡초과 85㎡이하,2017,7,6342.0,1921.0,비쌈,2017-07-01
1788,수도권,서울,전용면적 85㎡초과 102㎡이하,2017,7,7126.0,2159.0,비쌈,2017-07-01
1789,수도권,서울,전용면적 102㎡초과,2017,7,6734.0,2040.0,비쌈,2017-07-01
1790,수도권,인천,전체,2017,7,3322.0,1006.0,보통,2017-07-01
1791,수도권,인천,전용면적 60㎡이하,2017,7,3272.0,991.0,보통,2017-07-01
1792,수도권,인천,전용면적 60㎡초과 85㎡이하,2017,7,3323.0,1006.0,보통,2017-07-01
1793,수도권,인천,전용면적 85㎡초과 102㎡이하,2017,7,3427.0,1038.0,보통,2017-07-01
1794,수도권,인천,전용면적 102㎡초과,2017,7,4518.0,1369.0,보통,2017-07-01
1795,수도권,경기,전체,2017,7,3629.0,1099.0,보통,2017-07-01
1796,수도권,경기,전용면적 60㎡이하,2017,7,3707.0,1123.0,보통,2017-07-01
1797,수도권,경기,전용면적 60㎡초과 85㎡이하,2017,7,3624.0,1098.0,보통,2017-07-01
1798,수도권,경기,전용면적 85㎡초과 102㎡이하,2017,7,3605.0,1092.0,보통,2017-07-01
1799,수도권,경기,전용면적 102㎡초과,2017,7,4065.0,1231.0,보통,2017-07-01
1800,비수도권,부산,전체,2017,7,3614.0,1095.0,보통,2017-07-01
1801,비수도권,부산,전용면적 60㎡이하,2017,7,3277.0,993.0,보통,2017-07-01
1802,비수도권,부산,전용면적 60㎡초과 85㎡이하,2017,7,3718.0,1126.0,보통,2017-07-01
1803,비수도권,부산,전용면적 85㎡초과 102㎡이하,2017,7,3492.0,1058.0,보통,2017-07-01
1804,비수도권,부산,전용면적 102㎡초과,2017,7,3378.0,1023.0,보통,2017-07-01
1805,비수도권,대구,전체,2017,7,3870.0,1172.0,보통,2017-07-01
1806,비수도권,대구,전용면적 60㎡이하,2017,7,3555.0,1077.0,보통,2017-07-01
1807,비수도권,대구,전용면적 60㎡초과 85㎡이하,2017,7,3887.0,1177.0,보통,2017-07-01
1808,비수도권,대구,전용면적 85㎡초과 102㎡이하,2017,7,,,False,2017-07-01
1809,비수도권,대구,전용면적 102㎡초과,2017,7,4712.0,1427.0,보통,2017-07-01
1810,비수도권,광주,전체,2017,7,2894.0,876.0,보통,2017-07-01
1811,비수도권,광주,전용면적 60㎡이하,2017,7,,,False,2017-07-01
1812,비수도권,광주,전용면적 60㎡초과 85㎡이하,2017,7,2881.0,873.0,보통,2017-07-01
1813,비수도권,광주,전용면적 85㎡초과 102㎡이하,2017,7,2880.0,872.0,보통,2017-07-01
1814,비수도권,광주,전용면적 102㎡초과,2017,7,3358.0,1017.0,보통,2017-07-01
1815,비수도권,대전,전체,2017,7,2738.0,829.0,보통,2017-07-01
1816,비수도권,대전,전용면적 60㎡이하,2017,7,2849.0,863.0,보통,2017-07-01
1817,비수도권,대전,전용면적 60㎡초과 85㎡이하,2017,7,2699.0,817.0,보통,2017-07-01
1818,비수도권,대전,전용면적 85㎡초과 102㎡이하,2017,7,2834.0,858.0,보통,2017-07-01
1819,비수도권,대전,전용면적 102㎡초과,2017,7,4328.0,1311.0,보통,2017-07-01
1820,비수도권,울산,전체,2017,7,3582.0,1085.0,보통,2017-07-01
1821,비수도권,울산,전용면적 60㎡이하,2017,7,2904.0,880.0,보통,2017-07-01
1822,비수도권,울산,전용면적 60㎡초과 85㎡이하,2017,7,3594.0,1089.0,보통,2017-07-01
1823,비수도권,울산,전용면적 85㎡초과 102㎡이하,2017,7,,,False,2017-07-01
1824,비수도권,울산,전용면적 102㎡초과,2017,7,3137.0,950.0,보통,2017-07-01
1825,비수도권,세종,전체,2017,7,2733.0,828.0,보통,2017-07-01
1826,비수도권,세종,전용면적 60㎡이하,2017,7,2779.0,842.0,보통,2017-07-01
1827,비수도권,세종,전용면적 60㎡초과 85㎡이하,2017,7,2703.0,819.0,보통,2017-07-01
1828,비수도권,세종,전용면적 85㎡초과 102㎡이하,2017,7,2787.0,844.0,보통,2017-07-01
1829,비수도권,세종,전용면적 102㎡초과,2017,7,2713.0,822.0,보통,2017-07-01
1830,비수도권,강원,전체,2017,7,2146.0,650.0,저렴,2017-07-01
1831,비수도권,강원,전용면적 60㎡이하,2017,7,2167.0,656.0,저렴,2017-07-01
1832,비수도권,강원,전용면적 60㎡초과 85㎡이하,2017,7,2141.0,648.0,저렴,2017-07-01
1833,비수도권,강원,전용면적 85㎡초과 102㎡이하,2017,7,2221.0,673.0,저렴,2017-07-01
1834,비수도권,강원,전용면적 102㎡초과,2017,7,2401.0,727.0,저렴,2017-07-01
1835,비수도권,충북,전체,2017,7,2043.0,619.0,저렴,2017-07-01
1836,비수도권,충북,전용면적 60㎡이하,2017,7,2162.0,655.0,저렴,2017-07-01
1837,비수도권,충북,전용면적 60㎡초과 85㎡이하,2017,7,2041.0,618.0,저렴,2017-07-01
1838,비수도권,충북,전용면적 85㎡초과 102㎡이하,2017,7,2563.0,776.0,저렴,2017-07-01
1839,비수도권,충북,전용면적 102㎡초과,2017,7,2500.0,757.0,저렴,2017-07-01
1840,비수도권,충남,전체,2017,7,2275.0,689.0,저렴,2017-07-01
1841,비수도권,충남,전용면적 60㎡이하,2017,7,2355.0,713.0,저렴,2017-07-01
1842,비수도권,충남,전용면적 60㎡초과 85㎡이하,2017,7,2267.0,686.0,저렴,2017-07-01
1843,비수도권,충남,전용면적 85㎡초과 102㎡이하,2017,7,2963.0,897.0,보통,2017-07-01
1844,비수도권,충남,전용면적 102㎡초과,2017,7,2560.0,775.0,저렴,2017-07-01
1845,비수도권,전북,전체,2017,7,2195.0,665.0,저렴,2017-07-01
1846,비수도권,전북,전용면적 60㎡이하,2017,7,2374.0,719.0,저렴,2017-07-01
1847,비수도권,전북,전용면적 60㎡초과 85㎡이하,2017,7,2194.0,664.0,저렴,2017-07-01
1848,비수도권,전북,전용면적 85㎡초과 102㎡이하,2017,7,2456.0,744.0,저렴,2017-07-01
1849,비수도권,전북,전용면적 102㎡초과,2017,7,2281.0,691.0,저렴,2017-07-01
1850,비수도권,전남,전체,2017,7,2147.0,650.0,저렴,2017-07-01
1851,비수도권,전남,전용면적 60㎡이하,2017,7,2151.0,651.0,저렴,2017-07-01
1852,비수도권,전남,전용면적 60㎡초과 85㎡이하,2017,7,2153.0,652.0,저렴,2017-07-01
1853,비수도권,전남,전용면적 85㎡초과 102㎡이하,2017,7,2291.0,694.0,저렴,2017-07-01
1854,비수도권,전남,전용면적 102㎡초과,2017,7,2197.0,665.0,저렴,2017-07-01
1855,비수도권,경북,전체,2017,7,2382.0,721.0,저렴,2017-07-01
1856,비수도권,경북,전용면적 60㎡이하,2017,7,2390.0,724.0,저렴,2017-07-01
1857,비수도권,경북,전용면적 60㎡초과 85㎡이하,2017,7,2376.0,720.0,저렴,2017-07-01
1858,비수도권,경북,전용면적 85㎡초과 102㎡이하,2017,7,2690.0,815.0,보통,2017-07-01
1859,비수도권,경북,전용면적 102㎡초과,2017,7,2674.0,810.0,보통,2017-07-01
1860,비수도권,경남,전체,2017,7,2465.0,746.0,저렴,2017-07-01
1861,비수도권,경남,전용면적 60㎡이하,2017,7,2562.0,776.0,저렴,2017-07-01
1862,비수도권,경남,전용면적 60㎡초과 85㎡이하,2017,7,2450.0,742.0,저렴,2017-07-01
1863,비수도권,경남,전용면적 85㎡초과 102㎡이하,2017,7,3042.0,921.0,보통,2017-07-01
1864,비수도권,경남,전용면적 102㎡초과,2017,7,2826.0,856.0,보통,2017-07-01
1865,비수도권,제주,전체,2017,7,3335.0,1010.0,보통,2017-07-01
1866,비수도권,제주,전용면적 60㎡이하,2017,7,5152.0,1561.0,비쌈,2017-07-01
1867,비수도권,제주,전용면적 60㎡초과 85㎡이하,2017,7,3270.0,990.0,보통,2017-07-01
1868,비수도권,제주,전용면적 85㎡초과 102㎡이하,2017,7,4809.0,1457.0,보통,2017-07-01
1869,비수도권,제주,전용면적 102㎡초과,2017,7,4800.0,1454.0,보통,2017-07-01
1870,수도권,서울,전체,2017,8,6172.0,1870.0,비쌈,2017-08-01
1871,수도권,서울,전용면적 60㎡이하,2017,8,6371.0,1930.0,비쌈,2017-08-01
1872,수도권,서울,전용면적 60㎡초과 85㎡이하,2017,8,5948.0,1802.0,비쌈,2017-08-01
1873,수도권,서울,전용면적 85㎡초과 102㎡이하,2017,8,7067.0,2141.0,비쌈,2017-08-01
1874,수도권,서울,전용면적 102㎡초과,2017,8,6254.0,1895.0,비쌈,2017-08-01
1875,수도권,인천,전체,2017,8,3273.0,991.0,보통,2017-08-01
1876,수도권,인천,전용면적 60㎡이하,2017,8,3209.0,972.0,보통,2017-08-01
1877,수도권,인천,전용면적 60㎡초과 85㎡이하,2017,8,3276.0,992.0,보통,2017-08-01
1878,수도권,인천,전용면적 85㎡초과 102㎡이하,2017,8,3427.0,1038.0,보통,2017-08-01
1879,수도권,인천,전용면적 102㎡초과,2017,8,4986.0,1510.0,비쌈,2017-08-01
1880,수도권,경기,전체,2017,8,3641.0,1103.0,보통,2017-08-01
1881,수도권,경기,전용면적 60㎡이하,2017,8,3858.0,1169.0,보통,2017-08-01
1882,수도권,경기,전용면적 60㎡초과 85㎡이하,2017,8,3623.0,1097.0,보통,2017-08-01
1883,수도권,경기,전용면적 85㎡초과 102㎡이하,2017,8,3694.0,1119.0,보통,2017-08-01
1884,수도권,경기,전용면적 102㎡초과,2017,8,4037.0,1223.0,보통,2017-08-01
1885,비수도권,부산,전체,2017,8,3589.0,1087.0,보통,2017-08-01
1886,비수도권,부산,전용면적 60㎡이하,2017,8,3457.0,1047.0,보통,2017-08-01
1887,비수도권,부산,전용면적 60㎡초과 85㎡이하,2017,8,3639.0,1102.0,보통,2017-08-01
1888,비수도권,부산,전용면적 85㎡초과 102㎡이하,2017,8,3455.0,1046.0,보통,2017-08-01
1889,비수도권,부산,전용면적 102㎡초과,2017,8,3642.0,1103.0,보통,2017-08-01
1890,비수도권,대구,전체,2017,8,3994.0,1210.0,보통,2017-08-01
1891,비수도권,대구,전용면적 60㎡이하,2017,8,3262.0,988.0,보통,2017-08-01
1892,비수도권,대구,전용면적 60㎡초과 85㎡이하,2017,8,3993.0,1210.0,보통,2017-08-01
1893,비수도권,대구,전용면적 85㎡초과 102㎡이하,2017,8,,,False,2017-08-01
1894,비수도권,대구,전용면적 102㎡초과,2017,8,4712.0,1427.0,보통,2017-08-01
1895,비수도권,광주,전체,2017,8,2903.0,879.0,보통,2017-08-01
1896,비수도권,광주,전용면적 60㎡이하,2017,8,,,False,2017-08-01
1897,비수도권,광주,전용면적 60㎡초과 85㎡이하,2017,8,2890.0,875.0,보통,2017-08-01
1898,비수도권,광주,전용면적 85㎡초과 102㎡이하,2017,8,2880.0,872.0,보통,2017-08-01
1899,비수도권,광주,전용면적 102㎡초과,2017,8,3358.0,1017.0,보통,2017-08-01
1900,비수도권,대전,전체,2017,8,2738.0,829.0,보통,2017-08-01
1901,비수도권,대전,전용면적 60㎡이하,2017,8,2849.0,863.0,보통,2017-08-01
1902,비수도권,대전,전용면적 60㎡초과 85㎡이하,2017,8,2699.0,817.0,보통,2017-08-01
1903,비수도권,대전,전용면적 85㎡초과 102㎡이하,2017,8,2834.0,858.0,보통,2017-08-01
1904,비수도권,대전,전용면적 102㎡초과,2017,8,4328.0,1311.0,보통,2017-08-01
1905,비수도권,울산,전체,2017,8,3582.0,1085.0,보통,2017-08-01
1906,비수도권,울산,전용면적 60㎡이하,2017,8,2904.0,880.0,보통,2017-08-01
